ID	mol_weight[kDa]
Solyc10g011910.4.1	39.169
Solyc10g011920.3.1	13.677
Solyc10g011925.1.1	59.779
Solyc10g011930.1.1	13.789
Solyc10g011940.1.1	133.092
Solyc10g011950.3.1	19.713
Solyc10g011960.3.1	21.999
Solyc10g011980.3.1	33.213
Solyc10g011990.1.1	23.429
Solyc10g012000.1.1	20.754
Solyc10g012030.4.1	106.372
Solyc10g012050.3.1	54.454
Solyc10g012060.3.1	56.914
Solyc10g012070.4.1	37.423
Solyc10g012080.4.1	19.193
Solyc10g012090.2.1	9.770
Solyc10g012100.1.1	21.064
Solyc10g012110.3.1	12.017
Solyc10g012120.1.1	11.962
Solyc10g012130.1.1	12.215
Solyc10g012135.1.1	31.638
Solyc10g012140.2.1	36.066
Solyc10g012143.1.1	14.886
Solyc10g012147.1.1	30.450
Solyc10g012150.1.1	7.631
Solyc10g012160.3.1	36.871
Solyc10g012170.3.1	48.001
Solyc10g012180.1.1	18.824
Solyc10g012190.3.1	47.158
Solyc10g012200.1.1	19.113
Solyc10g012210.3.1	57.659
Solyc10g012213.1.1	11.315
Solyc10g012217.1.1	15.074
Solyc10g012230.1.1	19.972
Solyc10g012240.3.1	20.848
Solyc10g012245.1.1	26.035
Solyc10g012270.2.1	14.650
Solyc10g012280.2.1	21.038
Solyc10g012290.1.1	42.760
Solyc10g012295.1.1	13.220
Solyc10g012320.3.1	15.649
Solyc10g012330.1.1	20.863
Solyc10g012340.1.1	9.627
Solyc10g012350.3.1	26.345
Solyc10g012370.3.1	38.237
Solyc10g012380.2.1	17.027
Solyc10g012400.3.1	24.181
Solyc10g012410.3.1	30.190
Solyc10g012420.3.1	34.331
Solyc10g012430.3.1	59.963
Solyc10g012435.1.1	8.499
Solyc10g017480.1.1	21.580
Solyc10g017490.3.1	49.613
Solyc10g017500.1.1	5.230
Solyc10g017510.3.1	57.915
Solyc10g017520.3.1	18.646
Solyc10g017530.3.1	55.719
Solyc10g017540.4.1	21.103
Solyc10g017550.4.1	18.062
Solyc10g017560.1.1	8.816
Solyc10g017570.3.1	33.959
Solyc10g017580.3.1	52.347
Solyc10g017590.3.1	53.455
Solyc10g017600.3.1	72.754
Solyc10g017610.1.1	3.113
Solyc10g017620.3.1	41.466
Solyc10g017630.3.1	19.897
Solyc10g017640.1.1	7.032
Solyc10g017650.3.1	124.036
Solyc10g017680.1.1	30.460
Solyc10g017690.1.1	41.865
Solyc10g017700.1.1	48.376
Solyc10g017710.1.1	56.146
Solyc10g017720.1.1	6.097
Solyc10g017725.1.1	12.469
Solyc10g017750.2.1	21.415
Solyc10g017753.1.1	26.367
Solyc10g017757.1.1	25.247
Solyc10g017790.1.1	13.294
Solyc10g017810.2.1	40.594
Solyc10g017830.1.1	47.427
Solyc10g017835.1.1	9.333
Solyc10g017850.3.1	25.896
Solyc10g017860.1.1	7.972
Solyc10g017870.1.1	12.558
Solyc10g017880.2.1	42.317
Solyc10g017890.1.1	35.958
Solyc10g017900.1.1	15.561
Solyc10g017910.3.1	10.870
Solyc10g017920.1.1	24.538
Solyc10g017930.1.1	7.367
Solyc10g017940.1.1	21.899
Solyc10g017950.2.1	6.535
Solyc10g017960.2.1	33.098
Solyc10g017965.1.1	14.723
Solyc10g017970.1.1	6.174
Solyc10g017980.1.1	6.565
Solyc10g017985.1.1	14.592
Solyc10g017990.2.1	53.569
Solyc10g017995.1.1	32.037
Solyc10g018000.1.1	79.649
Solyc10g018010.2.1	16.915
Solyc10g018015.1.1	6.832
Solyc10g018020.3.1	29.963
Solyc10g150106.1.1	41.369
Solyc10g018027.1.1	22.652
Solyc10g018030.3.1	47.593
Solyc10g018035.1.1	12.417
Solyc10g018050.2.1	3.913
Solyc10g018060.2.1	24.888
Solyc10g018070.1.1	13.064
Solyc10g018080.1.1	17.218
Solyc10g018110.1.1	20.762
Solyc10g018120.2.1	57.412
Solyc10g018140.2.1	28.538
Solyc10g018150.2.1	58.872
Solyc10g018160.2.1	34.660
Solyc10g018165.1.1	3.884
Solyc10g018170.1.1	24.374
Solyc10g018180.1.1	8.975
Solyc10g018190.2.1	36.897
Solyc10g018193.1.1	13.226
Solyc10g018197.1.1	15.605
Solyc10g018200.2.1	24.692
Solyc10g018203.1.1	13.483
Solyc10g018207.1.1	8.352
Solyc10g018250.2.1	17.061
Solyc10g018260.1.1	47.983
Solyc10g018280.1.1	8.236
Solyc10g018290.2.1	9.477
Solyc10g018300.3.1	79.918
Solyc10g018305.1.1	5.498
Solyc10g018310.1.1	7.151
Solyc10g018320.1.1	22.889
Solyc10g018325.1.1	31.320
Solyc10g018330.3.1	24.985
Solyc10g018340.1.1	15.557
Solyc10g018350.2.1	26.553
Solyc10g018353.1.1	20.144
Solyc10g150107.1.1	21.508
Solyc10g018380.3.1	23.462
Solyc10g018390.3.1	50.409
Solyc10g018420.3.1	22.222
Solyc10g018425.1.1	29.916
Solyc10g018450.1.1	9.528
Solyc10g018460.1.1	17.929
Solyc10g018470.1.1	16.646
Solyc10g018480.1.1	4.234
Solyc10g018490.1.1	8.357
Solyc10g018500.1.1	28.260
Solyc10g018510.2.1	43.366
Solyc10g018520.1.1	96.834
Solyc10g018530.2.1	57.328
Solyc10g018540.2.1	38.474
Solyc10g018550.1.1	18.733
Solyc10g018560.2.1	29.195
Solyc10g018590.2.1	23.427
Solyc10g018595.1.1	8.126
Solyc10g018600.2.1	60.434
Solyc10g018610.2.1	18.092
Solyc10g018620.1.1	29.881
Solyc10g018630.3.1	25.730
Solyc10g018640.2.1	14.235
Solyc10g018645.1.1	30.806
Solyc10g018670.1.1	5.441
Solyc10g018690.1.1	9.627
Solyc10g018700.1.1	4.207
Solyc10g150108.1.1	12.503
Solyc10g018710.1.1	19.746
Solyc10g018713.1.1	18.495
Solyc10g018717.1.1	9.964
Solyc10g018750.1.1	17.600
Solyc10g018760.1.1	23.461
Solyc10g018770.1.1	6.205
Solyc10g018773.1.1	6.892
Solyc10g018777.1.1	13.690
Solyc10g018780.3.1	22.729
Solyc10g018790.1.1	28.662
Solyc10g018810.1.1	8.628
Solyc10g018813.1.1	9.182
Solyc10g150109.1.1	6.426
Solyc10g018850.2.1	27.612
Solyc10g018860.1.1	6.033
Solyc10g018870.2.1	19.711
Solyc10g018880.1.1	21.153
Solyc10g018900.1.1	16.268
Solyc10g018905.1.1	14.342
Solyc10g018920.2.1	26.315
Solyc10g018930.1.1	6.033
Solyc10g018940.1.1	6.064
Solyc10g018950.1.1	15.623
Solyc10g018953.1.1	10.658
Solyc10g018957.1.1	9.835
Solyc10g018980.3.1	16.752
Solyc10g018990.3.1	7.284
Solyc10g019000.3.1	50.551
Solyc10g019010.1.1	8.820
Solyc10g019015.1.1	11.677
Solyc10g019020.1.1	5.640
Solyc10g019030.1.1	28.376
Solyc10g019040.2.1	51.988
Solyc10g019050.2.1	4.929
Solyc10g019090.1.1	3.726
Solyc10g150110.1.1	15.254
Solyc10g019100.2.1	8.141
Solyc10g019110.2.1	55.150
Solyc10g019120.1.1	14.675
Solyc10g019130.3.1	18.550
Solyc10g019140.1.1	55.014
Solyc10g019145.1.1	22.753
Solyc10g019150.1.1	18.552
Solyc10g019160.2.1	10.485
Solyc10g019170.2.1	4.942
Solyc10g019175.1.1	31.597
Solyc10g019190.2.1	38.433
Solyc10g019195.1.1	18.064
Solyc10g019200.3.1	23.718
Solyc10g019205.1.1	7.831
Solyc10g019210.1.1	16.649
Solyc10g019220.1.1	12.386
Solyc10g019223.1.1	7.902
Solyc10g019227.1.1	8.983
Solyc10g019230.2.1	18.415
Solyc10g019260.3.1	35.191
Solyc10g019270.3.1	68.137
Solyc10g019280.2.1	5.601
Solyc10g024320.2.1	107.946
Solyc10g024330.3.1	23.760
Solyc10g024340.2.1	11.026
Solyc10g024350.3.1	16.225
Solyc10g024360.2.1	96.958
Solyc10g024365.1.1	6.465
Solyc10g024370.3.1	94.117
Solyc10g024380.1.1	5.678
Solyc10g024383.1.1	7.241
Solyc10g024387.1.1	22.303
Solyc10g024410.2.1	42.931
Solyc10g024420.3.1	161.144
Solyc10g024430.1.1	6.696
Solyc10g024440.1.1	7.989
Solyc10g024460.1.1	12.427
Solyc10g024470.3.1	53.304
Solyc10g024480.1.1	16.623
Solyc10g024490.2.1	65.782
Solyc10g024495.1.1	14.613
Solyc10g021280.1.1	3.798
Solyc10g032560.1.1	8.686
Solyc10g032563.1.1	3.127
Solyc10g032565.1.1	40.937
Solyc10g032567.1.1	13.908
Solyc10g036640.3.1	8.765
Solyc10g036660.1.1	8.420
Solyc10g036770.1.1	11.376
Solyc10g036810.1.1	14.508
Solyc10g036820.1.1	9.935
Solyc10g036830.1.1	10.011
Solyc10g036840.1.1	7.640
Solyc10g037850.1.1	11.135
Solyc10g037860.1.1	12.594
Solyc10g037870.1.1	5.696
Solyc10g037880.3.1	17.164
Solyc10g037890.3.1	20.720
Solyc10g037900.1.1	37.098
Solyc10g037910.3.1	26.987
Solyc10g037920.1.1	6.225
Solyc10g037930.2.1	18.504
Solyc10g037940.1.1	27.817
Solyc10g037950.2.1	24.651
Solyc10g037960.3.1	26.809
Solyc10g037980.2.1	15.104
Solyc10g037990.1.1	6.398
Solyc10g038000.3.1	40.524
Solyc10g038020.2.1	12.721
Solyc10g038030.3.1	12.204
Solyc10g038040.1.1	11.324
Solyc10g038045.1.1	27.172
Solyc10g038060.2.1	16.460
Solyc10g038080.3.1	30.389
Solyc10g038090.1.1	11.653
Solyc10g038100.1.1	14.392
Solyc10g038110.1.1	10.846
Solyc10g038120.3.1	31.516
Solyc10g038130.3.1	33.502
Solyc10g038140.1.1	13.543
Solyc10g038150.2.1	6.587
Solyc10g038170.1.1	42.581
Solyc10g038175.1.1	18.763
Solyc10g038180.3.1	31.419
Solyc10g038183.1.1	13.567
Solyc10g038185.1.1	31.155
Solyc10g038187.1.1	14.452
Solyc10g038190.2.1	77.375
Solyc10g039190.2.1	105.079
Solyc10g039193.1.1	14.487
Solyc10g150111.1.1	7.462
Solyc10g039196.1.1	13.915
Solyc10g039197.2.1	13.583
Solyc10g039210.4.1	62.994
Solyc10g039215.1.1	17.026
Solyc10g039220.1.1	6.937
Solyc10g039230.1.1	6.729
Solyc10g039235.1.1	9.519
Solyc10g039250.2.1	5.658
Solyc10g039270.2.1	29.241
Solyc10g039280.2.1	35.334
Solyc10g039290.2.1	63.988
Solyc10g039293.1.1	13.323
Solyc10g039297.1.1	25.366
Solyc10g039350.1.1	6.068
Solyc10g039360.2.1	45.446
Solyc10g150112.1.1	19.276
Solyc10g150113.1.1	13.241
Solyc10g039380.2.1	23.508
Solyc10g039383.1.1	12.816
Solyc10g039387.1.1	31.345
Solyc10g039390.1.1	24.725
Solyc10g039430.3.1	50.333
Solyc10g061840.3.1	40.130
Solyc10g061845.1.1	55.430
Solyc10g061860.1.1	15.906
Solyc10g061870.1.1	22.485
Solyc10g061880.1.1	15.664
Solyc10g061883.1.1	7.533
Solyc10g061885.1.1	14.421
Solyc10g061887.1.1	37.753
Solyc10g061890.1.1	8.787
Solyc10g061930.1.1	17.778
Solyc10g061940.3.1	15.254
Solyc10g061950.3.1	9.829
Solyc10g061955.1.1	11.813
Solyc10g061960.2.1	55.093
Solyc10g061970.2.1	10.257
Solyc10g061980.1.1	17.031
Solyc10g061990.3.1	22.086
Solyc10g062000.1.1	6.163
Solyc10g062010.1.1	8.810
Solyc10g062020.2.1	29.289
Solyc10g062040.3.1	8.063
Solyc10g062050.1.1	9.049
Solyc10g062060.1.1	11.772
Solyc10g062070.1.1	10.591
Solyc10g062080.1.1	15.664
Solyc10g062085.2.1	16.572
Solyc10g062090.1.1	13.042
Solyc10g062100.1.1	14.917
Solyc10g062110.2.1	9.737
Solyc10g062120.1.1	13.791
Solyc10g062130.1.1	3.908
Solyc10g062160.3.1	65.877
Solyc10g062180.2.1	85.981
Solyc10g062200.2.1	16.967
Solyc10g062210.1.1	2.502
Solyc10g062220.2.1	18.106
Solyc10g062230.1.1	16.263
Solyc10g062235.1.1	32.870
Solyc10g062340.2.1	85.839
Solyc10g044440.2.1	25.595
Solyc10g044443.1.1	21.350
Solyc10g044447.1.1	40.937
Solyc10g044450.3.1	53.277
Solyc10g044470.3.1	84.894
Solyc10g044480.2.1	66.961
Solyc10g044510.2.1	63.908
Solyc10g044520.3.1	15.289
Solyc10g044525.1.1	10.821
Solyc10g044530.1.1	11.804
Solyc10g044535.1.1	17.682
Solyc10g044550.1.1	8.108
Solyc10g044560.1.1	19.180
Solyc10g044565.1.1	21.599
Solyc10g044580.1.1	15.084
Solyc10g044585.1.1	84.041
Solyc10g044620.2.1	18.615
Solyc10g044640.3.1	11.636
Solyc10g044670.3.1	124.659
Solyc10g044680.2.1	44.993
Solyc10g044683.1.1	17.863
Solyc10g044687.1.1	24.386
Solyc10g044690.3.1	36.324
Solyc10g044700.2.1	14.597
Solyc10g044710.2.1	28.674
Solyc10g044720.3.1	6.816
Solyc10g044730.2.1	7.433
Solyc10g044740.2.1	70.342
Solyc10g044750.3.1	22.898
Solyc10g044780.2.1	48.529
Solyc10g044820.1.1	7.901
Solyc10g044830.1.1	28.071
Solyc10g044840.2.1	33.823
Solyc10g044860.1.1	7.187
Solyc10g044880.1.1	13.034
Solyc10g044900.3.1	79.101
Solyc10g044910.2.1	38.707
Solyc10g044920.2.1	3.739
Solyc10g044940.1.1	7.422
Solyc10g044950.1.1	21.542
Solyc10g044960.3.1	47.654
Solyc10g044965.1.1	26.285
Solyc10g044970.1.1	11.763
Solyc10g044980.3.1	16.438
Solyc10g044982.1.1	13.523
Solyc10g044984.1.1	11.016
Solyc10g044986.1.1	10.166
Solyc10g044988.1.1	29.303
Solyc10g045020.1.1	6.400
Solyc10g045030.1.1	16.335
Solyc10g045040.1.1	9.125
Solyc10g045050.1.1	11.068
Solyc10g045080.2.1	8.695
Solyc10g045090.3.1	21.695
Solyc10g045100.2.1	29.187
Solyc10g045103.1.1	15.923
Solyc10g150114.1.1	9.607
Solyc10g045110.1.1	4.106
Solyc10g045140.1.1	10.487
Solyc10g045150.1.1	11.791
Solyc10g150115.1.1	15.345
Solyc10g045155.1.1	10.766
Solyc10g045157.1.1	24.475
Solyc10g045170.1.1	8.851
Solyc10g045180.1.1	13.752
Solyc10g045190.3.1	13.860
Solyc10g045220.1.1	44.215
Solyc10g045230.1.1	11.276
Solyc10g045233.1.1	7.993
Solyc10g045237.1.1	30.598
Solyc10g045240.2.1	58.216
Solyc10g045270.2.1	38.495
Solyc10g045290.2.1	211.808
Solyc10g045310.2.1	30.687
Solyc10g045320.2.1	12.430
Solyc10g045350.2.1	14.860
Solyc10g045370.1.1	6.989
Solyc10g045380.2.1	64.823
Solyc10g045385.1.1	9.925
Solyc10g045390.2.1	60.746
Solyc10g150116.1.1	12.969
Solyc10g045420.3.1	57.301
Solyc10g045430.2.1	37.575
Solyc10g150117.1.1	8.598
Solyc10g045435.1.1	6.026
Solyc10g045437.1.1	12.588
Solyc10g045440.1.1	6.048
Solyc10g045450.1.1	9.329
Solyc10g045453.1.1	7.071
Solyc10g150118.1.1	1.107
Solyc10g045480.1.1	35.213
Solyc10g045490.2.1	36.037
Solyc10g045500.3.1	14.085
Solyc10g045510.1.1	5.741
Solyc10g045520.2.1	15.751
Solyc10g045525.1.1	9.582
Solyc10g045540.2.1	52.398
Solyc10g045550.2.1	23.916
Solyc10g150119.1.1	27.899
Solyc10g045580.1.1	5.829
Solyc10g045590.1.1	8.395
Solyc10g045600.2.1	58.380
Solyc10g045610.1.1	15.462
Solyc10g045630.2.1	28.245
Solyc10g045640.2.1	24.054
Solyc10g045650.3.1	8.044
Solyc10g045690.1.1	22.455
Solyc10g045720.1.1	6.496
Solyc10g045723.1.1	15.614
Solyc10g045727.1.1	8.245
Solyc10g045730.1.1	14.383
Solyc10g045740.2.1	11.218
Solyc10g045750.1.1	11.205
Solyc10g045760.3.1	9.399
Solyc10g045765.1.1	11.669
Solyc10g045770.3.1	12.972
Solyc10g045773.1.1	12.476
Solyc10g045777.1.1	35.219
Solyc10g046770.3.1	12.567
Solyc10g046775.1.1	16.026
Solyc10g046790.1.1	9.004
Solyc10g046800.3.1	8.984
Solyc10g046803.1.1	8.451
Solyc10g046807.1.1	8.243
Solyc10g046810.1.1	20.388
Solyc10g046820.3.1	23.359
Solyc10g046830.2.1	31.065
Solyc10g046840.1.1	15.931
Solyc10g046860.1.1	6.481
Solyc10g046870.1.1	9.178
Solyc10g046880.1.1	5.291
Solyc10g046920.1.1	30.497
Solyc10g046930.3.1	86.673
Solyc10g046935.1.1	13.270
Solyc10g046970.2.1	47.794
Solyc10g046990.2.1	8.699
Solyc10g047000.2.1	38.557
Solyc10g047030.3.1	85.412
Solyc10g047040.3.1	36.248
Solyc10g047050.2.1	92.332
Solyc10g047060.2.1	24.645
Solyc10g047080.1.1	7.930
Solyc10g150120.1.1	7.290
Solyc10g150121.1.1	9.463
Solyc10g047090.2.1	11.156
Solyc10g047100.1.1	8.565
Solyc10g047110.2.1	31.466
Solyc10g047120.2.1	54.398
Solyc10g047130.2.1	25.847
Solyc10g047140.2.1	68.268
Solyc10g047150.3.1	7.121
Solyc10g047160.1.1	7.456
Solyc10g047170.2.1	72.777
Solyc10g047175.1.1	31.709
Solyc10g047180.1.1	4.029
Solyc10g047200.1.1	12.099
Solyc10g047210.1.1	18.309
Solyc10g047220.2.1	25.815
Solyc10g047230.1.1	3.830
Solyc10g047240.2.1	36.677
Solyc10g047260.1.1	7.023
Solyc10g047270.2.1	94.842
Solyc10g047290.2.1	30.574
Solyc10g047300.2.1	65.596
Solyc10g047310.1.1	11.406
Solyc10g047320.2.1	101.187
Solyc10g047330.1.1	10.839
Solyc10g047335.1.1	25.223
Solyc10g047340.2.1	34.322
Solyc10g047350.2.1	41.826
Solyc10g047360.2.1	22.100
Solyc10g047370.2.1	49.982
Solyc10g047390.1.1	10.585
Solyc10g047400.1.1	13.348
Solyc10g047410.1.1	34.048
Solyc10g047420.3.1	13.823
Solyc10g047480.1.1	54.801
Solyc10g047490.1.1	42.441
Solyc10g047500.2.1	54.889
Solyc10g047510.1.1	18.699
Solyc10g047520.1.1	11.252
Solyc10g047530.2.1	76.096
Solyc10g047540.3.1	99.412
Solyc10g047550.1.1	25.447
Solyc10g047570.2.1	41.903
Solyc10g047580.1.1	11.132
Solyc10g047590.3.1	42.305
Solyc10g047595.1.1	8.844
Solyc10g047600.1.1	35.022
Solyc10g047610.3.1	7.235
Solyc10g047630.2.1	45.737
Solyc10g047640.3.1	32.827
Solyc10g047650.3.1	17.261
Solyc10g047653.1.1	29.470
Solyc10g047657.1.1	14.743
Solyc10g047660.1.1	4.460
Solyc10g047670.2.1	63.678
Solyc10g047680.3.1	58.312
Solyc10g150122.1.1	8.838
Solyc10g047700.3.1	40.399
Solyc10g047720.1.1	20.830
Solyc10g047730.1.1	8.995
Solyc10g047740.1.1	17.118
Solyc10g047745.1.1	24.896
Solyc10g047760.1.1	7.198
Solyc10g047763.1.1	8.911
Solyc10g047767.1.1	13.178
Solyc10g047770.1.1	10.248
Solyc10g047780.1.1	17.140
Solyc10g047800.1.1	10.495
Solyc10g047810.3.1	78.397
Solyc10g047820.1.1	52.886
Solyc10g047821.1.1	15.244
Solyc10g047822.1.1	21.225
Solyc10g150123.1.1	17.509
Solyc10g047824.1.1	5.084
Solyc10g047825.1.1	7.829
Solyc10g047826.1.1	8.031
Solyc10g150124.1.1	29.979
Solyc10g047828.1.1	23.082
Solyc10g047860.1.1	20.474
Solyc10g047865.1.1	17.155
Solyc10g047900.2.1	10.070
Solyc10g047930.2.1	21.288
Solyc10g047950.2.1	32.600
Solyc10g047955.1.1	11.697
Solyc10g047960.3.1	28.354
Solyc10g047970.1.1	26.393
Solyc10g047980.3.1	25.034
Solyc10g047990.3.1	17.349
Solyc10g048000.3.1	29.351
Solyc10g048005.1.1	28.203
Solyc10g048010.2.1	47.501
Solyc10g048015.1.1	12.140
Solyc10g048030.2.1	16.685
Solyc10g048040.1.1	12.133
Solyc10g048050.1.1	12.641
Solyc10g048060.2.1	16.876
Solyc10g150125.1.1	11.114
Solyc10g048070.2.1	34.822
Solyc10g048080.3.1	10.628
Solyc10g048090.1.1	10.271
Solyc10g048100.3.1	12.546
Solyc10g048110.1.1	9.999
Solyc10g048120.3.1	44.959
Solyc10g048130.3.1	11.312
Solyc10g048140.2.1	31.283
Solyc10g048150.3.1	7.185
Solyc10g048180.1.1	46.395
Solyc10g048190.1.1	15.644
Solyc10g048195.1.1	11.039
Solyc10g049210.3.1	52.820
Solyc10g049213.1.1	9.411
Solyc10g049217.1.1	8.715
Solyc10g049230.1.1	6.847
Solyc10g049250.3.1	21.779
Solyc10g150126.1.1	25.608
Solyc10g049260.2.1	6.681
Solyc10g049265.1.1	8.506
Solyc10g049270.2.1	53.190
Solyc10g049280.2.1	57.470
Solyc10g049283.1.1	24.563
Solyc10g049287.1.1	27.836
Solyc10g049300.3.1	17.554
Solyc10g049305.1.1	10.447
Solyc10g049330.3.1	27.579
Solyc10g049335.1.1	7.739
Solyc10g049340.1.1	24.998
Solyc10g049350.1.1	15.498
Solyc10g049360.2.1	43.052
Solyc10g049365.1.1	19.208
Solyc10g049370.2.1	39.163
Solyc10g049380.1.1	38.524
Solyc10g049410.1.1	11.877
Solyc10g049415.1.1	29.360
Solyc10g049420.2.1	9.178
Solyc10g049425.1.1	14.132
Solyc10g049430.1.1	12.071
Solyc10g049440.1.1	7.838
Solyc10g049450.2.1	12.229
Solyc10g049470.1.1	20.140
Solyc10g049472.1.1	13.101
Solyc10g049474.1.1	25.332
Solyc10g049476.1.1	15.384
Solyc10g049478.1.1	17.162
Solyc10g049500.1.1	31.458
Solyc10g049510.3.1	24.850
Solyc10g049515.1.1	9.422
Solyc10g049520.1.1	8.432
Solyc10g049530.3.1	85.902
Solyc10g049540.1.1	15.053
Solyc10g049550.3.1	16.166
Solyc10g049560.3.1	5.340
Solyc10g049570.3.1	60.833
Solyc10g049580.2.1	23.764
Solyc10g049585.1.1	44.367
Solyc10g049590.1.1	11.153
Solyc10g049600.3.1	44.012
Solyc10g049605.1.1	16.071
Solyc10g049620.2.1	43.766
Solyc10g049630.2.1	42.379
Solyc10g049640.2.1	54.492
Solyc10g049650.3.1	17.797
Solyc10g049660.2.1	67.761
Solyc10g049663.1.1	18.165
Solyc10g049667.1.1	34.310
Solyc10g049710.2.1	42.527
Solyc10g049715.1.1	19.601
Solyc10g049720.2.1	33.696
Solyc10g049750.3.1	104.799
Solyc10g049755.1.1	16.392
Solyc10g049770.1.1	14.125
Solyc10g049773.1.1	25.738
Solyc10g049775.1.1	16.140
Solyc10g049777.1.1	25.711
Solyc10g049780.1.1	30.383
Solyc10g049790.1.1	25.608
Solyc10g049800.2.1	46.122
Solyc10g049810.1.1	6.169
Solyc10g049815.1.1	29.015
Solyc10g049830.1.1	6.834
Solyc10g049840.1.1	11.094
Solyc10g049850.3.1	35.539
Solyc10g049870.1.1	19.498
Solyc10g049890.3.1	62.543
Solyc10g049900.1.1	6.394
Solyc10g049910.2.1	10.651
Solyc10g049913.1.1	10.056
Solyc10g049917.1.1	12.433
Solyc10g049930.1.1	7.761
Solyc10g049940.1.1	11.870
Solyc10g049945.1.1	31.729
Solyc10g049970.2.1	29.812
Solyc10g049980.1.1	5.878
Solyc10g049990.1.1	17.495
Solyc10g049993.1.1	10.004
Solyc10g049997.1.1	11.331
Solyc10g050030.2.1	8.875
Solyc10g050040.1.1	7.413
Solyc10g050050.1.1	26.521
Solyc10g050055.1.1	9.175
Solyc10g050060.2.1	27.329
Solyc10g050065.1.1	13.343
Solyc10g050080.3.1	16.345
Solyc10g050085.1.1	2.726
Solyc10g050090.1.1	9.670
Solyc10g150127.1.1	13.793
Solyc10g050100.1.1	5.076
Solyc10g050105.1.1	11.370
Solyc10g050110.1.1	49.016
Solyc10g050140.1.1	24.484
Solyc10g050150.1.1	6.055
Solyc10g050160.2.1	27.833
Solyc10g050170.3.1	78.576
Solyc10g050180.1.1	6.022
Solyc10g050190.3.1	50.680
Solyc10g050200.1.1	24.065
Solyc10g050210.3.1	42.416
Solyc10g050220.2.1	27.532
Solyc10g050223.1.1	26.375
Solyc10g050227.1.1	13.207
Solyc10g050230.3.1	48.998
Solyc10g050250.1.1	16.424
Solyc10g050310.1.1	20.172
Solyc10g050320.2.1	2.155
Solyc10g050323.1.1	32.535
Solyc10g050325.2.1	21.483
Solyc10g050350.1.1	17.633
Solyc10g050370.2.1	28.806
Solyc10g050400.1.1	44.026
Solyc10g050420.3.1	26.021
Solyc10g050430.1.1	32.822
Solyc10g050440.2.1	7.279
Solyc10g050445.1.1	10.863
Solyc10g050450.2.1	26.392
Solyc10g050453.1.1	25.031
Solyc10g050457.1.1	17.306
Solyc10g050460.1.1	7.878
Solyc10g050470.3.1	75.528
Solyc10g050490.1.1	18.209
Solyc10g050500.2.1	8.421
Solyc10g050510.1.1	6.083
Solyc10g050513.1.1	12.544
Solyc10g050517.1.1	10.654
Solyc10g050530.2.1	34.265
Solyc10g050540.2.1	83.178
Solyc10g050550.3.1	45.956
Solyc10g050560.1.1	8.230
Solyc10g050570.1.1	18.107
Solyc10g050580.1.1	28.334
Solyc10g050590.1.1	6.034
Solyc10g050600.1.1	11.238
Solyc10g050610.1.1	36.055
Solyc10g050620.1.1	7.678
Solyc10g050630.1.1	12.248
Solyc10g050640.1.1	7.788
Solyc10g050690.2.1	19.953
Solyc10g050700.1.1	9.321
Solyc10g050710.1.1	24.396
Solyc10g050720.2.1	20.328
Solyc10g050730.2.1	20.443
Solyc10g150128.1.1	24.775
Solyc10g050740.1.1	22.326
Solyc10g050750.3.1	44.283
Solyc10g050770.1.1	6.040
Solyc10g050773.1.1	9.588
Solyc10g050777.1.1	55.175
Solyc10g050840.3.1	74.530
Solyc10g050850.2.1	38.043
Solyc10g050860.3.1	47.331
Solyc10g050870.3.1	25.058
Solyc10g050880.2.1	20.022
Solyc10g050890.2.1	65.748
Solyc10g050895.1.1	31.858
Solyc10g050900.1.1	19.796
Solyc10g050910.1.1	7.655
Solyc10g050920.2.1	10.016
Solyc10g050940.1.1	19.623
Solyc10g050950.1.1	18.602
Solyc10g050960.3.1	11.014
Solyc10g050970.1.1	25.080
Solyc10g050980.1.1	7.286
Solyc10g050990.2.1	7.675
Solyc10g050993.1.1	19.508
Solyc10g150129.1.1	11.208
Solyc10g051010.3.1	55.964
Solyc10g051020.2.1	59.905
Solyc10g051030.2.1	57.487
Solyc10g051035.1.1	32.264
Solyc10g051050.3.1	87.226
Solyc10g051070.1.1	18.304
Solyc10g051080.1.1	6.617
Solyc10g051090.3.1	94.495
Solyc10g051110.1.1	78.089
Solyc10g051120.3.1	12.287
Solyc10g051125.1.1	14.366
Solyc10g051130.3.1	51.773
Solyc10g051140.3.1	73.260
Solyc10g051150.3.1	33.337
Solyc10g051160.2.1	29.573
Solyc10g051165.1.1	25.191
Solyc10g051170.2.1	19.719
Solyc10g051180.1.1	20.140
Solyc10g051200.2.1	60.692
Solyc10g051210.1.1	13.909
Solyc10g051215.1.1	24.894
Solyc10g051220.3.1	27.418
Solyc10g051230.1.1	5.544
Solyc10g051240.1.1	6.978
Solyc10g051250.1.1	11.640
Solyc10g051255.1.1	15.269
Solyc10g051260.3.1	18.331
Solyc10g051270.2.1	28.993
Solyc10g150130.1.1	33.052
Solyc10g150131.1.1	9.296
Solyc10g051300.2.1	21.867
Solyc10g051310.2.1	29.634
Solyc10g051330.3.1	65.985
Solyc10g051340.2.1	50.698
Solyc10g051350.2.1	26.308
Solyc10g051360.1.1	17.485
Solyc10g051370.3.1	26.570
Solyc10g051373.1.1	16.526
Solyc10g051377.1.1	9.602
Solyc10g052450.1.1	6.752
Solyc10g052470.1.1	9.802
